
IDAHO	1988	3010.18	12432	5118.46	14216.9	83574	5106000	1.86E+08	1.16E+08
ILLINOIS	1969	23582.87	148552	52197.5	114860.8	57918	29817000	4.26E+08	2.08E+08
ILLINOIS	1970	23841.66	145792	53805.62	119783.1	57918	36066000	5.40E+08	2.50E+08
ILLINOIS	1971	24602.76	148503	55540.36	124239.6	57918	46084000	7.18E+08	2.68E+08
ILLINOIS	1972	25448.17	154413	57288.3	129514.1	57918	48147000	6.20E+08	2.79E+08
ILLINOIS	1973	25806.09	163125	58984.18	136292.4	57918	35726000	5.39E+08	2.85E+08
ILLINOIS	1974	26068.87	161725	60139.25	142558.6	57918	28115000	6.32E+08	2.87E+08
ILLINOIS	1975	26325.26	157366	61104.4	140831.4	57918	40727000	8.58E+08	3.31E+08
ILLINOIS	1976	26835.53	163112	62200.83	146285.6	57918	33541000	9.35E+08	3.60E+08
ILLINOIS	1977	27300.22	168627	63096.48	150855.5	57918	27261000	6.20E+08	5.48E+08
ILLINOIS	1978	27247.22	173767	63642.81	156752	57918	32378000	7.01E+08	5.35E+08
ILLINOIS	1979	27237.54	173817	64003.03	163355.5	57918	35040000	9.15E+08	6.11E+08
ILLINOIS	1980	27406.33	165722	64549.3	150688.9	57918	36599000	1.15E+09	5.95E+08
ILLINOIS	1981	27568.5	166029	65064.2	154806.1	57918	30822000	9.22E+08	5.94E+08
ILLINOIS	1982	27483	159778	64751.99	157095.8	57918	27689000	8.99E+08	6.44E+08
ILLINOIS	1983	27590.53	160856	64460.25	159388	57918	26118000	1.02E+09	6.55E+08
ILLINOIS	1984	27811.57	173602	64487.38	164794.5	57918	31291000	1.25E+09	6.97E+08
ILLINOIS	1985	28101.57	178493	64726.05	161199	57918	34659000	1.41E+09	7.39E+08
ILLINOIS	1986	28266.14	183849	65114.5	166347.3	57918	37955000	1.37E+09	7.54E+08
ILLINOIS	1987	28545.05	190342	65649.66	172566.8	57918	94019000	1.40E+09	7.85E+08
ILLINOIS	1988	28835.59	200874	66247.07	179351	57918	45186000	1.58E+09	8.10E+08
INDIANA	1969	8904.96	59296	20813.65	63646.79	36420	29099000	2.01E+08	95108000
INDIANA	1970	9140.25	56769	21665.6	65528.57	36420	17685000	2.09E+08	1.12E+08
INDIANA	1971	9391.3	58540	22368.04	67722.97	36420	12804000	2.52E+08	1.14E+08
INDIANA	1972	9696.29	61613	23230.94	70189.83	36420	12145000	2.41E+08	1.15E+08
INDIANA	1973	9913.98	66534	23652.3	73448.9	36420	10810000	2.25E+08	1.11E+08
INDIANA	1974	10038.12	64313	23945.55	76823.26	36420	9540000	2.53E+08	1.50E+08
INDIANA	1975	10178.36	61200	24259.12	74736.16	36420	9377000	3.27E+08	45863000
INDIANA	1976	10409.08	65479	24506.31	77477.95	36420	11107000	2.80E+08	1.71E+08
INDIANA	1977	10518.94	68832	24639.62	79763.07	36420	9416000	2.01E+08	1.93E+08
INDIANA	1978	10536	71717	24744.99	82742.13	36420	7749000	2.26E+08	2.38E+08
INDIANA	1979	10574.03	72047	24799.68	86012.22	36420	12636000	3.13E+08	2.87E+08
INDIANA	1980	10619.58	67930	24976.64	80364.43	36420	22228000	2.61E+08	3.30E+08
INDIANA	1981	10618.71	68135	25108.79	82361.44	36420	35265000	2.77E+08	3.38E+08
INDIANA	1982	10558.11	64042	24983.98	83359.59	36420	23725000	3.82E+08	2.77E+08
INDIANA	1983	10481.99	65211	24835.6	83946.98	36420	34800000	3.92E+08	2.50E+08
INDIANA	1984	10532.65	70975	24905.94	85849.71	36420	34017000	4.62E+08	2.92E+08
INDIANA	1985	10567.2	73392	24924.85	87053.98	36420	32429000	4.79E+08	3.72E+08
INDIANA	1986	10587.09	75924	25044.45	89077.49	36420	22576000	5.81E+08	3.93E+08
INDIANA	1987	10653.21	79120	25107.14	91392.65	36420	15981000	4.46E+08	3.58E+08
INDIANA	1988	10713.72	82918	25296.76	93894.82	36420	15829000	5.38E+08	4.13E+08
KANSAS	1969	5988.83	26171	11115.57	33207.74	82282	7704000	1.11E+08	75279000
KANSAS	1970	6098.1	26311	11595.03	34117.09	82282	8689000	1.38E+08	86815000
KANSAS	1971	6226.46	26950	11854.06	34862.71	82282	7650000	1.40E+08	91139000
KANSAS	1972	6368.52	28330	12137.4	36179.12	82282	11374000	1.41E+08	91405000
KANSAS	1973	6488.52	29486	12412.46	37588.65	82282	9809000	1.30E+08	96701000
KANSAS	1974	6542.8	29506	12792.34	38828.22	82282	15844000	1.64E+08	1.16E+08
KANSAS	1975	6628.42	29530	13023.89	41282.58	82282	10561000	2.21E+08	1.17E+08
KANSAS	1976	6753.55	30655	13386.6	41246.04	82282	8075000	2.21E+08	1.30E+08
KANSAS	1977	6830.98	31032	13726.24	42277.86	82282	9132000	2.07E+08	1.37E+08
KANSAS	1978	6863.58	32232	14157.68	43689.61	82282	6430000	2.43E+08	1.53E+08
KANSAS	1979	6919.83	33680	14479.94	45281.71	82282	11042000	2.99E+08	1.81E+08
KANSAS	1980	7018.71	32844	14855.02	47858.83	82282	9324000	3.50E+08	1.98E+08
KANSAS	1981	7104.16	33707	15082.15	49569.38	82282	14058000	2.96E+08	2.10E+08
KANSAS	1982	7150.68	33287	15062.89	49688.66	82282	16976000	2.76E+08	2.13E+08
KANSAS	1983	7177.68	33638	15116.06	49959.27	82282	10854000	2.08E+08	2.35E+08
KANSAS	1984	7222.85	35582	15145.49	51037.85	82282	9056000	3.52E+08	2.17E+08
KANSAS	1985	7310.79	36560	15216.66	51347.26	82282	6462000	3.43E+08	2.88E+08
KANSAS	1986	7435.38	37783	15305.8	51811.63	82282	6218000	3.73E+08	3.06E+08
KANSAS	1987	7551.34	38564	15397.04	52324.19	82282	3911000	3.62E+08	3.16E+08
KANSAS	1988	7667.17	39640	15429.52	52841.45	82282	5351000	3.24E+08	3.34E+08
KENTUCKY	1969	9021.31	32115	16035.09	30525.64	40411	22298000	2.29E+08	72857000
KENTUCKY	1970	9280.45	32182	16706.92	31822.72	40411	37910000	1.89E+08	76376000
KENTUCKY	1971	9606.59	33276	17169.23	32994.5	40411	30068000	2.56E+08	84575000
KENTUCKY	1972	10008.41	35351	17697.13	34039.58	40411	25348000	3.44E+08	82131000
KENTUCKY	1973	10372.71	37305	18263.75	35741.89	40411	25851000	3.05E+08	93101000
KENTUCKY	1974	10505.77	37458	18624.45	37366.28	40411	20959000	2.51E+08	1.01E+08
KENTUCKY	1975	10588	36717	18945.26	41587.55	40411	22788000	3.06E+08	1.19E+08
KENTUCKY	1976	10701.7	39138	19294.6	42985.92	40411	29263000	2.99E+08	1.24E+08
KENTUCKY	1977	10809.85	41137	19572.86	44402.66	40411	32236000	3.29E+08	1.35E+08
KENTUCKY	1978	11017.87	43098	19948.69	46082.95	40411	43677000	4.24E+08	1.57E+08
KENTUCKY	1979	11367.36	44188	20585.01	47878.44	40411	43146000	5.32E+08	1.77E+08
